2026-02-12 18:16:20,519 [INFO] 🚀 Bitget PowerUSDT 15分钟K线实体收集突破监控启动（同步版本）
2026-02-12 18:16:20,519 [INFO] 📊 参数: 突破阈值=42.0%, 成交量倍数=2.0x, 回溯=96根
2026-02-12 18:16:22,458 [INFO] ✅ Bitget 连接成功，市场数量: 1365
2026-02-12 22:30:18,583 [INFO] 📊 价格: $0.41172 | 信号: 无信号
2026-02-12 22:31:18,780 [INFO] 📊 价格: $0.41259 | 信号: 无信号
2026-02-12 22:32:18,963 [INFO] 📊 价格: $0.41423 | 信号: 无信号
2026-02-12 22:33:19,179 [INFO] 📊 价格: $0.41493 | 信号: 无信号
2026-02-12 22:34:19,348 [INFO] 📊 价格: $0.41458 | 信号: 无信号
2026-02-12 22:35:19,529 [INFO] 📊 价格: $0.41491 | 信号: 无信号
2026-02-12 22:36:19,758 [INFO] 📊 价格: $0.41419 | 信号: 无信号
2026-02-12 22:37:19,946 [INFO] 📊 价格: $0.41468 | 信号: 无信号
2026-02-12 22:38:20,169 [INFO] 📊 价格: $0.41431 | 信号: 无信号
2026-02-12 22:39:20,414 [INFO] 📊 价格: $0.41435 | 信号: 无信号
2026-02-12 22:40:20,582 [INFO] 📊 价格: $0.41432 | 信号: 无信号
2026-02-12 22:41:20,771 [INFO] 📊 价格: $0.41406 | 信号: 无信号
2026-02-12 22:42:20,995 [INFO] 📊 价格: $0.41383 | 信号: 无信号
2026-02-12 22:43:21,172 [INFO] 📊 价格: $0.41275 | 信号: 无信号
2026-02-12 22:44:21,374 [INFO] 📊 价格: $0.41656 | 信号: 无信号
2026-02-12 22:45:21,599 [INFO] 📊 价格: $0.41639 | 信号: 无信号
2026-02-12 22:46:21,792 [INFO] 📊 价格: $0.4172 | 信号: 无信号
2026-02-12 22:47:21,958 [INFO] 📊 价格: $0.41679 | 信号: 无信号
2026-02-12 22:48:22,149 [INFO] 📊 价格: $0.41699 | 信号: 无信号
2026-02-12 22:49:22,383 [INFO] 📊 价格: $0.41588 | 信号: 无信号
2026-02-12 22:50:22,616 [INFO] 📊 价格: $0.41421 | 信号: 无信号
